"","az","date","senat","kammer_txt","richter_txt","anordnung","link"
"4497","1 BvR 787/04",2004-07-27,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040727_1bvr078704.html"
"4498","1 BvR 801/04",2004-07-27,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040727_1bvr080104.html"
"4499","1 BvR 1196/04",2004-07-27,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040727_1bvr119604.html"
"4500","1 BvR 1542/04",2004-07-27,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040727_1bvr154204.html"
"4502","2 BvR 1056/04",2004-07-23,"2","2","Jentsch,Broß,Lübbe-Wolff",0,"http://www.bverfg.de/e/rk20040723_2bvr105604.html"
"4503","1 BvR 912/03",2004-07-19,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040719_1bvr091203.html"
"4504","1 BvR 1127/01",2004-07-16,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040716_1bvr112701.html"
"4505","2 BvQ 26/04",2004-07-15,"2","2","Jentsch,Broß,Lübbe-Wolff",1,"http://www.bverfg.de/e/qk20040715_2bvq002604.html"
"4506","1 BvR 263/03",2004-07-14,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040714_1bvr026303.html"
"4507","2 BvQ 36/04",2004-07-13,"2","3","Hassemer,Osterloh,Mellinghoff",1,"http://www.bverfg.de/e/qk20040713_2bvq003604.html"
"4508","2 BvR 72/04",2004-07-13,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040713_2bvr007204.html"
"4510","1 BvR 258/04",2004-07-09,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040709_1bvr025804.html"
"4512","1 BvR 987/04",2004-07-07,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040707_1bvr098704.html"
"4513","2 BvR 206/04",2004-07-06,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040706_2bvr020604.html"
"4516","1 BvR 1271/04",2004-07-05,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040705_1bvr127104.html"
"4517","2 BvR 225/00",2004-07-05,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040705_2bvr022500.html"
"4518","1 BvR 1335/04",2004-07-02,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040702_1bvr133504.html"
"4519","1 BvR 1351/04",2004-07-02,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040702_1bvr135104.html"
"4520","1 BvQ 20/04",2004-07-01,"1","1","Papier,Haas,Hoffmann-Riem",1,"http://www.bverfg.de/e/qk20040701_1bvq002004.html"
"4521","2 BvR 150/04",2004-07-01,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040701_2bvr015004.html"
"4522","2 BvR 497/03",2004-07-01,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040701_2bvr049703.html"
"4523","2 BvR 1167/04",2004-07-01,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040701_2bvr116704.html"
"4524","2 BvL 8/02",2004-06-29,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/lk20040629_2bvl000802.html"
"4525","1 BvR 336/04",2004-06-29,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040629_1bvr033604.html"
"4526","2 BvR 1217/04",2004-06-29,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040629_2bvr121704.html"
"4529","1 BvR 603/04",2004-06-28,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040628_1bvr060304.html"
"4530","1 BvR 2087/03",2004-06-28,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040628_1bvr208703.html"
"4531","2 BvR 1379/01",2004-06-28,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040628_2bvr137901.html"
"4533","1 BvR 496/00",2004-06-23,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040623_1bvr049600.html"
"4536","1 BvR 1070/02",2004-06-22,"1","3","Steiner,Hohmann-Dennhardt,Bryde",0,"http://www.bverfg.de/e/rk20040622_1bvr107002.html"
"4538","1 BvR 514/99",2004-06-16,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040616_1bvr051499.html"
"4539","2 BvR 1136/03",2004-06-14,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040614_2bvr113603.html"
"4540","1 BvR 487/04",2004-06-09,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040609_1bvr048704.html"
"4541","1 BvR 668/04",2004-06-09,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040609_1bvr066804.html"
"4542","1 BvR 872/04",2004-06-09,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040609_1bvr087204.html"
"4543","1 BvR 915/04",2004-06-09,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040609_1bvr091504.html"
"4544","2 BvR 1248/03",2004-06-09,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040609_2bvr124803.html"
"4546","2 BvR 785/04",2004-06-08,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040608_2bvr078504.html"
"4547","2 BvR 2212/00",2004-06-08,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040608_2bvr221200.html"
"4549","2 BvR 1802/02",2004-06-03,"2","3","Osterloh,Mellinghoff,Gerhardt",0,"http://www.bverfg.de/e/rk20040603_2bvr180202.html"
"4551","2 BvR 554/04",2004-05-27,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040527_2bvr055404.html"
"4552","1 BvR 172/04",2004-05-26,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040526_1bvr017204.html"
"4553","1 BvR 2682/03",2004-05-26,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040526_1bvr268203.html"
"4554","1 BvR 1418/03",2004-05-24,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040524_1bvr141803.html"
"4555","2 BvR 715/04",2004-05-21,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040521_2bvr071504.html"
"4556","1 BvR 711/04",2004-05-19,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040519_1bvr071104.html"
"4558","2 BvR 821/04",2004-05-17,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040517_2bvr082104.html"
"4561","1 BvR 1816/01",2004-05-15,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040515_1bvr181601.html"
"4562","2 BvR 693/04",2004-05-11,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040511_2bvr069304.html"
"4563","1 BvR 368/99",2004-05-10,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040510_1bvr036899.html"
"4564","2 BvR 480/04",2004-05-09,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040509_2bvr048004.html"
"4566","2 BvR 2123/03",2004-05-05,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040505_2bvr212303.html"
"4567","1 BvQ 29/01",2004-05-04,"1","2","Jaeger,Hömig,Bryde",1,"http://www.bverfg.de/e/qk20040504_1bvq002901.html"
"4568","1 BvR 702/03",2004-05-04,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040504_1bvr070203.html"
"4569","2 BvR 715/04",2004-05-04,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040504_2bvr071504.html"
"4571","1 BvR 479/04",2004-05-03,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040503_1bvr047904.html"
"4572","2 BvR 785/04",2004-05-03,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040503_2bvr078504.html"
"4573","2 BvR 1825/02",2004-05-03,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040503_2bvr182502.html"
"4574","1 BvR 2334/03",2004-04-30,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040430_1bvr233403.html"
"4575","1 BvR 649/04",2004-04-29,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040429_1bvr064904.html"
"4576","2 BvR 726/04",2004-04-29,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040429_2bvr072604.html"
"4578","1 BvR 912/04",2004-04-28,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040428_1bvr091204.html"
"4579","2 BvR 1318/03",2004-04-27,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040427_2bvr131803.html"
"4580","2 BvR 2020/99",2004-04-27,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040427_2bvr202099.html"
"4581","1 BvR 138/04",2004-04-26,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040426_1bvr013804.html"
"4582","1 BvR 529/04",2004-04-26,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040426_1bvr052904.html"
"4583","1 BvR 795/03",2004-04-26,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040426_1bvr079503.html"
"4584","1 BvR 819/03",2004-04-26,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040426_1bvr081903.html"
"4585","1 BvR 1819/00",2004-04-26,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040426_1bvr181900.html"
"4587","2 BvR 719/04",2004-04-25,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040425_2bvr071904.html"
"4588","2 BvR 581/04",2004-04-21,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040421_2bvr058104.html"
"4589","1 BvR 610/00",2004-04-20,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040420_1bvr061000.html"
"4590","2 BvR 2043/03",2004-04-20,"2","3","Hassemer,Mellinghoff,Osterloh",0,"http://www.bverfg.de/e/rk20040420_2bvr204303.html"
"4593","2 BvR 88/03",2004-04-16,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040416_2bvr008803.html"
"4594","1 BvR 622/98",2004-04-15,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040415_1bvr062298.html"
"4595","2 BvR 506/04",2004-04-14,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040414_2bvr050604.html"
"4596","2 BvR 1496/01",2004-04-14,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040414_2bvr149601.html"
"4597","2 BvR 2225/03",2004-04-14,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040414_2bvr222503.html"
"4599","2 BvR 253/04",2004-04-08,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040408_2bvr025304.html"
"4600","2 BvR 578/04",2004-04-08,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040408_2bvr057804.html"
"4601","2 BvR 743/03",2004-04-08,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040408_2bvr074303.html"
"4602","2 BvR 1811/03",2004-04-08,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040408_2bvr181103.html"
"4603","2 BvR 1821/03",2004-04-08,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040408_2bvr182103.html"
"4604","1 BvR 1620/03",2004-04-02,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040402_1bvr162003.html"
"4605","2 BvR 386/04",2004-04-02,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040402_2bvr038604.html"
"4606","1 BvR 356/04",2004-03-31,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040331_1bvr035604.html"
"4607","1 BvR 525/04",2004-03-31,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040331_1bvr052504.html"
"4608","1 BvR 651/04",2004-03-31,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040331_1bvr065104.html"
"4609","1 BvR 1363/01",2004-03-31,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040331_1bvr136301.html"
"4612","1 BvR 492/04",2004-03-29,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040329_1bvr049204.html"
"4613","1 BvR 1498/00",2004-03-29,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040329_1bvr149800.html"
"4614","1 BvR 1770/02",2004-03-29,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040329_1bvr177002.html"
"4615","2 BvR 596/01",2004-03-25,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040325_2bvr059601.html"
"4616","2 BvR 2048/01",2004-03-25,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040325_2bvr204801.html"
"4617","1 BvR 745/01",2004-03-23,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040323_1bvr074501.html"
"4619","1 BvR 1682/01",2004-03-22,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040322_1bvr168201.html"
"4620","1 BvR 2248/01",2004-03-22,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040322_1bvr224801.html"
"4622","1 BvR 131/04",2004-03-19,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040319_1bvr013104.html"
"4623","1 BvR 1319/02",2004-03-19,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040319_1bvr131902.html"
"4625","1 BvR 550/02",2004-03-16,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040316_1bvr055002.html"
"4626","2 BvR 172/01",2004-03-16,"2","2","Jentsch,Broß,Lübbe-Wolff",0,"http://www.bverfg.de/e/rk20040316_2bvr017201.html"
"4628","1 BvR 1591/03",2004-03-15,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040315_1bvr159103.html"
"4629","2 BvR 406/03",2004-03-15,"2","2","Jentsch,Broß,Lübbe-Wolff",0,"http://www.bverfg.de/e/rk20040315_2bvr040603.html"
"4630","2 BvR 669/03",2004-03-15,"2","2","Jentsch,Broß,Lübbe-Wolff",0,"http://www.bverfg.de/e/rk20040315_2bvr066903.html"
"4631","2 BvR 1530/03",2004-03-15,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040315_2bvr153003.html"
"4633","1 BvL 7/03",2004-03-12,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/lk20040312_1bvl000703.html"
"4634","1 BvQ 6/04",2004-03-12,"1","1","Papier,Haas,Hoffmann-Riem",1,"http://www.bverfg.de/e/qk20040312_1bvq000604.html"
"4635","1 BvR 540/04",2004-03-12,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040312_1bvr054004.html"
"4636","1 BvR 517/99",2004-03-11,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040311_1bvr051799.html"
"4637","2 BvR 1394/00",2004-03-11,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040311_2bvr139400.html"
"4638","2 BvR 1478/01",2004-03-11,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040311_2bvr147801.html"
"4639","2 BvR 577/01",2004-03-10,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040310_2bvr057701.html"
"4640","1 BvR 455/02",2004-03-09,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040309_1bvr045502.html"
"4641","1 BvR 2262/03",2004-03-09,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040309_1bvr226203.html"
"4643","2 BvR 27/04",2004-03-08,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040308_2bvr002704.html"
"4644","1 BvR 88/00",2004-03-04,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040304_1bvr008800.html"
"4645","1 BvR 2098/01",2004-03-04,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040304_1bvr209801.html"
"4646","1 BvL 13/00",2004-03-03,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/lk20040303_1bvl001300.html"
"4647","1 BvR 246/01",2004-03-03,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040303_1bvr024601.html"
"4648","1 BvR 2670/03",2004-03-03,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040303_1bvr267003.html"
"4649","2 BvR 26/04",2004-03-03,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040303_2bvr002604.html"
"4650","2 BvR 54/04",2004-03-03,"2","1","Broß,DiFabio,Osterloh",0,"http://www.bverfg.de/e/rk20040303_2bvr005404.html"
"4654","1 BvR 784/03",2004-03-02,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040302_1bvr078403.html"
"4655","1 BvR 738/01",2004-03-01,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040301_1bvr073801.html"
"4656","1 BvR 766/01",2004-03-01,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040301_1bvr076601.html"
"4657","1 BvR 2099/03",2004-03-01,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040301_1bvr209903.html"
"4658","2 BvR 1570/03",2004-03-01,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040301_2bvr157003.html"
"4659","2 BvR 2251/03",2004-03-01,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040301_2bvr225103.html"
"4661","1 BvR 157/03",2004-02-25,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040225_1bvr015703.html"
"4662","1 BvR 250/04",2004-02-25,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040225_1bvr025004.html"
"4663","1 BvR 1000/98",2004-02-25,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040225_1bvr100098.html"
"4664","1 BvR 1564/94",2004-02-25,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040225_1bvr156494.html"
"4665","1 BvR 2016/01",2004-02-25,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040225_1bvr201601.html"
"4666","1 BvR 417/98",2004-02-19,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040219_1bvr041798.html"
"4667","1 BvR 629/03",2004-02-19,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040219_1bvr062903.html"
"4668","1 BvR 2121/98",2004-02-18,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040218_1bvr212198.html"
"4669","1 BvR 2152/03",2004-02-18,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040218_1bvr215203.html"
"4671","1 BvR 2341/00",2004-02-17,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040217_1bvr234100.html"
"4672","2 BvR 1709/02",2004-02-12,"2","2","Jentsch,Broß,Lübbe-Wolff",0,"http://www.bverfg.de/e/rk20040212_2bvr170902.html"
"4673","2 BvR 2060/03",2004-02-12,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040212_2bvr206003.html"
"4675","1 BvR 2087/03",2004-02-05,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040205_1bvr208703.html"
"4676","2 BvR 1621/03",2004-02-05,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040205_2bvr162103.html"
"4678","1 BvR 596/03",2004-02-04,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040204_1bvr059603.html"
"4679","1 BvR 1103/03",2004-02-04,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040204_1bvr110303.html"
"4680","1 BvR 1172/02",2004-02-04,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040204_1bvr117202.html"
"4681","1 BvR 1715/02",2004-02-04,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040204_1bvr171502.html"
"4682","1 BvR 2491/97",2004-02-03,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040203_1bvr249197.html"
"4683","1 BvR 2341/03",2004-01-29,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040129_1bvr234103.html"
"4684","2 BvR 917/02",2004-01-29,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040129_2bvr091702.html"
"4685","2 BvR 1820/03",2004-01-29,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040129_2bvr182003.html"
"4686","2 BvR 2167/03",2004-01-29,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040129_2bvr216703.html"
"4687","2 BvR 2321/03",2004-01-29,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040129_2bvr232103.html"
"4688","1 BvR 994/98",2004-01-28,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040128_1bvr099498.html"
"4689","2 BvR 152/04",2004-01-28,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040128_2bvr015204.html"
"4690","2 BvR 1140/03",2004-01-28,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20040128_2bvr114003.html"
"4691","2 BvR 1166/03",2004-01-27,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040127_2bvr116603.html"
"4694","1 BvQ 38/03",2004-01-23,"1","1","Papier,Haas,Hoffmann-Riem",1,"http://www.bverfg.de/e/qk20040123_1bvq003803.html"
"4695","2 BvR 766/03",2004-01-23,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040123_2bvr076603.html"
"4696","2 BvR 1109/01",2004-01-23,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040123_2bvr110901.html"
"4697","2 BvR 1471/03",2004-01-21,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040121_2bvr147103.html"
"4698","2 BvR 1904/03",2004-01-19,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040119_2bvr190403.html"
"4700","1 BvR 2285/03",2004-01-16,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040116_1bvr228503.html"
"4701","1 BvR 936/97",2004-01-15,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20040115_1bvr093697.html"
"4702","1 BvR 1807/98",2004-01-15,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040115_1bvr180798.html"
"4703","2 BvR 1895/03",2004-01-15,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040115_2bvr189503.html"
"4704","1 BvL 8/03",2004-01-14,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/lk20040114_1bvl000803.html"
"4705","1 BvR 506/03",2004-01-14,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040114_1bvr050603.html"
"4706","2 BvR 27/04",2004-01-14,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040114_2bvr002704.html"
"4709","1 BvR 864/03",2004-01-08,"1","1","Papier,Haas,Hoffmann-Riem",0,"http://www.bverfg.de/e/rk20040108_1bvr086403.html"
"4710","1 BvR 1406/02",2004-01-08,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040108_1bvr140602.html"
"4711","2 BvR 1704/01",2004-01-07,"2","3","Hassemer,Osterloh,Mellinghoff",0,"http://www.bverfg.de/e/rk20040107_2bvr170401.html"
"4712","1 BvR 2518/03",2004-01-05,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20040105_1bvr251803.html"
"4713","2 BvR 917/03",2003-12-23,"2","2","Jentsch,Broß,Lübbe-Wolff",0,"http://www.bverfg.de/e/rk20031223_2bvr091703.html"
"4714","2 BvR 2108/00",2003-12-22,"2","1","Broß,DiFabio,Gerhardt",0,"http://www.bverfg.de/e/rk20031222_2bvr210800.html"
"4715","2 BvQ 68/03",2003-12-19,"2","2","Jentsch,Broß,Lübbe-Wolff",1,"http://www.bverfg.de/e/qk20031219_2bvq006803.html"
"4716","1 BvR 1371/03",2003-12-18,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20031218_1bvr137103.html"
"4717","1 BvR 1140/03",2003-12-18,"1","3","Papier,Steiner,Hohmann-Dennhardt",0,"http://www.bverfg.de/e/rk20031218_1bvr114003.html"
"4718","1 BvR 918/03",2003-12-18,"1","2","Jaeger,Hömig,Bryde",0,"http://www.bverfg.de/e/rk20031218_1bvr091803.html"
"4719","2 BvQ 70/03",2003-12-18,"2","2","Jentsch,Broß,Lübbe-Wolff",1,"http://www.bverfg.de/e/qk20031218_2bvq007003.html"
